avg_word_count,max_word_count,a1c,abdominalpain,abortion,abscess,accessibility,acne,acousticneuroma,acupuncture,acutebronchitis,acuteflaccidmyelitis,acutelymphocyticleukemia,acutemyeloidleukemia,addisondisease,adenoids,adhesions,adrenalglandcancer,adrenalglanddisorders,advancedirectives,aftersurgery,airpollution,alcohol,alcoholusedisorderaud,alcoholusedisorderaudtreatment,all_easytoread,all_healthtopics,allergy,allofus,alpha1antitrypsindeficiency,alzheimerscaregivers,alzheimersdisease,amblyopia,aminoacidmetabolismdisorders,amyloidosis,amyotrophiclateralsclerosis,anabolicsteroids,analcancer,analdisorders,anaphylaxis,anatomy,anatomyvideos,anemia,anesthesia,aneurysms,angina,angioplasty,animalbites,animaldiseasesandyourhealth,ankleinjuriesanddisorders,ankylosingspondylitis,anthrax,antibioticresistance,antibiotics,antidepressants,antioxidants,anxiety,aorticaneurysm,aphasia,aplasticanemia,appendicitis,appendixa,appendixb,arminjuriesanddisorders,arrhythmia,arsenic,arteriovenousmalformations,arthritis,artificiallimbs,asbestos,aspergillosis,assistedliving,assistedreproductivetechnology,assistivedevices,asthma,asthmainchildren,ataxiatelangiectasia,atherosclerosis,athletesfoot,atrialfibrillation,attentiondeficithyperactivitydisorder,autismspectrumdisorder,autoimmunediseases,autonomicnervoussystemdisorders,babyhealthcheckup,backinjuries,backpain,bacterialinfections,badbreath,balanceproblems,barotrauma,bedbugs,behcetssyndrome,bellspalsy,benefitsofexercise,benigntumors,bereavement,bileductcancer,bileductdiseases,biodefenseandbioterrorism,biopsy,bipolardisorder,birdflu,birthcontrol,birthdefects,birthmarks,birthweight,bladdercancer,bladderdiseases,bleeding,bleedingdisorders,blisters,blood,bloodclots,bloodcounttests,blooddisorders,bloodglucose,bloodheartandcirculation,bloodpressuremedicines,bloodthinners,bloodtransfusionanddonation,bodylice,bodyweight,bonecancer,bonedensity,bonediseases,bonegrafts,boneinfections,bonemarrowdiseases,bonemarrowtransplantation,bonesjointsandmuscles,botox,botulism,bowelincontinence,bowelmovement,brachialplexusinjuries,brainandnerves,brainaneurysm,braindiseases,brainmalformations,braintumors,breastcancer,breastdiseases,breastfeeding,breastreconstruction,breathingproblems,bronchialdisorders,bruises,bullyingandcyberbullying,burns,bursitis,bvitamins,caffeine,calcium,campylobacterinfections,cancer,canceralternativetherapies,cancerchemotherapy,cancerimmunotherapy,cancerinchildren,cancerlivingwithcancer,cancers,cankersores,carbohydratemetabolismdisorders,carbohydrates,carbonmonoxidepoisoning,carcinoidtumors,cardiacrehabilitation,cardiomyopathy,careers,caregiverhealth,caregivers,carotidarterydisease,carpaltunnelsyndrome,cartilagedisorders,cataract,catscratchdisease,cdiffinfections,celiacdisease,cellulitis,cerebellardisorders,cerebralpalsy,cervicalcancer,cervicalcancerscreening,cervixdisorders,cesareandelivery,chagasdisease,charcotmarietoothdisease,chemicalemergencies,chestinjuriesanddisorders,chestpain,chiarimalformation,chickenpox,chikungunya,childabuse,childbehaviordisorders,childbirth,childbirthproblems,childdentalhealth,childdevelopment,childhoodbraintumors,childhoodleukemia,childhoodvaccines,childmentalhealth,childnutrition,childrenandteenagers,childrenshealth,childsafety,childsexualabuse,chiropractic,chlamydiainfections,choking,cholera,cholesterol,cholesterollevelswhatyouneedtoknow,cholesterolmedicines,choosingadoctororhealthcareservice,chronicbronchitis,chronickidneydisease,chroniclymphocyticleukemia,chronicmyeloidleukemia,chronicpain,circumcision,cirrhosis,cleaningdisinfectingandsanitizing,cleftlipandpalate,climatechange,clinicaltrials,cloning,clubdrugs,cocaine,cochlearimplants,coldandcoughmedicines,coldsores,collapsedlung,collegehealth,colonicdiseases,colonicpolyps,colonoscopy,colorblindness,colorectalcancer,coma,commoncold,commoninfantandnewbornproblems,complementaryandalternativemedicine,complementaryandalternativetherapies,complementaryandintegrativemedicine,complexregionalpainsyndrome,compulsivegambling,concussion,congenitalheartdefects,connect,connectivetissuedisorders,constipation,copd,copingwithchronicillness,copingwithdisasters,copyright,cornealdisorders,cornsandcalluses,coronaryarterybypasssurgery,coronaryarterydisease,cosmetics,cough,covid19coronavirusdisease2019,covid19testing,covid19vaccines,cpr,craniofacialabnormalities,creutzfeldtjakobdisease,criteria,criticalcare,crohnsdisease,croup,cryptosporidiosis,ctscans,cushingssyndrome,cysticfibrosis,cytomegalovirusinfections,dandruffcradlecapandotherscalpconditions,dasheatingplan,deepveinthrombosis,definitions,degenerativenervediseases,dehydration,delirium,dementia,dengue,dentalhealth,dentures,depression,developmentaldisabilities,diabetes,diabetesandpregnancy,diabetescomplications,diabetesinchildrenandteens,diabetesinsipidus,diabetesmedicines,diabetesmellitus,diabetestype1,diabetestype2,diabeticdiet,diabeticeyeproblems,diabeticfoot,diabeticheartdisease,diabetickidneyproblems,diabeticnerveproblems,diagnosticimaging,diagnostictests,dialysis,diarrhea,dietaryfats,dietaryfiber,dietaryproteins,dietarysupplements,diets,digestivediseases,digestivesystem,diphtheria,directories,disabilities,disasterpreparationandrecovery,disasters,disclaimers,dislocatedshoulder,dislocations,diverticulosisanddiverticulitis,dizzinessandvertigo,downsyndrome,drinkingwater,drowning,druginfo,druginformation,drugreactions,drugsafety,drugsandyoungpeople,drugtherapy,druguseandaddiction,druguseandaddictionhtml,drymouth,dualdiagnosis,dwarfism,dystonia,eardisorders,earinfections,earnoseandthroat,earthquakes,eatingdisorders,ebola,ecigarettes,ecoliinfections,ectopicpregnancy,eczema,edema,ehlersdanlossyndrome,elbowinjuriesanddisorders,elderabuse,electricalinjuries,electromagneticfields,emergencymedicalservices,emphysema,encephalitis,ency,encyclopedia,endocarditis,endocrinediseases,endocrinesystem,endoflifeissues,endometriosis,endoscopy,enlargedprostatebph,environmentalhealth,eosinophilicdisorders,eosinophilicesophagitis,ep,epilepsy,erectiledysfunction,ergonomics,esophagealcancer,esophagusdisorders,evaluatinghealthinformation,exerciseandphysicalfitness,exerciseforchildren,exerciseforolderadults,eyecancer,eyecare,eyediseases,eyeinfections,eyeinjuries,eyeliddisorders,eyemovementdisorders,eyesandvision,eyewear,facialinjuriesanddisorders,fainting,falls,familyhistory,familyissues,fatigue,fattyliverdisease,femaleinfertility,femalereproductivesystem,fetalalcoholspectrumdisorders,fetalhealthanddevelopment,fever,fibromyalgia,fifthdisease,financialassistance,fingerinjuriesanddisorders,firesafety,firstaid,fistulas,fitnessandexercise,floods,flu,fluidandelectrolytebalance,flushot,folicacid,foodallergy,foodandnutrition,foodborneillness,foodlabeling,foodsafety,foothealth,footinjuriesanddisorders,foreignbodies,fractures,fragilexsyndrome,friedreichataxia,frostbite,fungalinfections,g6pddeficiency,gallbladdercancer,gallbladderdiseases,gallstones,gangrene,gas,gastroenteritis,gastrointestinalbleeding,gaucherdisease,general,genesandgenetherapy,geneticbraindisorders,geneticcounseling,geneticdisorders,genetics,geneticsbirthdefects,genetictesting,genitalherpes,genitalwarts,gerd,germsandhygiene,giantcellarteritis,giardiainfections,glaucoma,globalhealth,glutensensitivity,gonorrhea,gout,granulomatosiswithpolyangiitis,growthdisorders,guidetogoodposture,guillainbarresyndrome,gumdisease,h1n1fluswineflu,haemophilusinfections,hairloss,hairproblems,handinjuriesanddisorders,hantavirusinfections,hayfever,hdlthegoodcholesterol,headache,headandneckcancer,headinjuries,headlice,healthchecktools,healthcheckup,healthdisparities,healthfacilities,healthfraud,healthinsurance,healthliteracy,healthoccupations,healthproblemsinpregnancy,healthrisksofaninactivelifestyle,healthscreening,healthstatistics,healthsystem,healthtopics,healthtopics_a,healthtopics_b,healthtopics_c,healthtopics_d,healthtopics_e,healthtopics_f,healthtopics_g,healthtopics_h,healthtopics_i,healthtopics_j,healthtopics_k,healthtopics_l,healthtopics_m,healthtopics_n,healthtopics_o,healthtopics_p,healthtopics_q,healthtopics_r,healthtopics_s,healthtopics_t,healthtopics_u,healthtopics_v,healthtopics_w,healthtopics_xyz,healthyaging,healthyliving,healthysleep,hearingaids,hearingdisordersanddeafness,hearingproblemsinchildren,heartattack,heartburn,heartdiseaseinwomen,heartdiseases,heartfailure,hearthealthtests,heartsurgery,hearttransplantation,heartvalvediseases,heatillness,heelinjuriesanddisorders,helicobacterpyloriinfections,hemochromatosis,hemophilia,hemorrhagicfevers,hemorrhagicstroke,hemorrhoids,hepatitis,hepatitisa,hepatitisb,hepatitisc,herbalmedicine,hernia,herniateddisk,heroin,herpessimplex,hiatalhernia,hiccups,hidradenitissuppurativa,highbloodpressure,highbloodpressureinpregnancy,highcholesterolinchildrenandteens,hipinjuriesanddisorders,hipreplacement,histoplasmosis,hiv,hivaidsmedicines,hivandinfections,hivandpregnancy,hives,hivinwomen,hivmedicines,hivprepandpep,hmd,hodgkinlymphoma,homecareservices,homelessnessandhealth,hormonereplacementtherapy,hormones,hospicecare,householdproducts,howmuchexercisedoineed,howtoimprovementalhealth,howtolowercholesterol,howtolowercholesterolwithdiet,howtopreventdiabetes,howtopreventheartdisease,howtopreventhighbloodpressure,hpv,hpvhtml,huntingtonsdisease,hurricanes,hydrocephalus,hyperglycemia,hyperthyroidism,hypoglycemia,hypothermia,hypothyroidism,hysterectomy,images,immunesystem,immunesystemanddisorders,impaireddriving,impetigo,index,indigestion,indoorairpollution,infantandnewborncare,infantandnewborndevelopment,infantandnewbornnutrition,infectioncontrol,infections,infectionsandpregnancy,infectiousarthritis,infectiousdiseases,infectiousmononucleosis,infertility,inhalants,inhalationinjuries,injuriesandwounds,insectbitesandstings,insomnia,interstitialcystitis,interstitiallungdiseases,intestinalcancer,intestinalobstruction,intimatepartnerviolence,iron,irritablebowelsyndrome,ischemicstroke,isletcelltransplantation,itching,jaundice,jawinjuriesanddisorders,jointdisorders,juvenilearthritis,kaposisarcoma,kawasakidisease,kidneycancer,kidneycysts,kidneydiseases,kidneyfailure,kidneysandurinarysystem,kidneystones,kidneytests,kidneytransplantation,klinefeltersyndrome,kneeinjuriesanddisorders,kneereplacement,lab-tests,laboratorytests,lactoseintolerance,languages,lasereyesurgery,latexallergy,ldlthebadcholesterol,leadpoisoning,learningdisabilities,leginjuriesanddisorders,legionnairesdisease,leishmaniasis,leukemia,leukodystrophies,lewybodydementia,limbloss,lipidmetabolismdisorders,listeriainfections,listserv,livercancer,liverdiseases,livertransplantation,livingwithhiv,lowbloodpressure,lungcancer,lungdiseases,lungsandbreathing,lungtransplantation,lupus,lymedisease,lymphaticdiseases,lymphedema,lymphoma,maculardegeneration,malabsorptionsyndromes,malaria,malebreastcancer,maleinfertility,malereproductivesystem,malnutrition,mammography,managedcare,marfansyndrome,marijuana,mastectomy,measles,medicaid,medicaldevicesafety,medicalethics,medicare,medicationerrors,medicines,medicinesandchildren,medlineplus-connect,medlineplus-videos,medwords,melanoma,memory,men,menieresdisease,meningitis,meningococcaldisease,menopause,menshealth,menstruation,mentaldisorders,mentalhealth,mentalhealthandbehavior,mercury,mesothelioma,metabolicdisorders,metabolicpanel,metabolicproblems,metabolicsyndrome,methamphetamine,migraine,mildcognitiveimpairment,minerals,miscarriage,mitochondrialdiseases,mitralvalveprolapse,mobilityaids,molds,moles,mooddisorders,mosquitobites,motionsickness,motorvehiclesafety,mouthandteeth,mouthdisorders,movementdisorders,mpox,mriscans,mrsa,multiplemyeloma,multiplesclerosis,mumps,musclecramps,muscledisorders,musculardystrophy,myalgicencephalomyelitischronicfatiguesyndrome,myastheniagravis,mycobacterialinfections,myelodysplasticsyndromes,myositis,naildiseases,nasalcancer,nauseaandvomiting,neckinjuriesanddisorders,neuraltubedefects,neuroblastoma,neurofibromatosis,neurologicdiseases,neuromusculardisorders,newbornscreening,news,noise,nondrugpainmanagement,norovirusinfections,noseinjuriesanddisorders,nuclearscans,nursinghomes,nutrition,nutritionalsupport,nutritionforolderadults,obesity,obesityinchildren,obsessivecompulsivedisorder,occupationalhealth,occupationalhealthforhealthcareproviders,oilspills,olderadulthealth,olderadultmentalhealth,olderadults,opioidmisuseandaddiction,opioidmisuseandaddictiontreatment,opioidoverdose,opioidsandopioidusedisorderoud,opioidusedisorderoudtreatment,opticnervedisorders,oralcancer,organdonation,organizations,organtransplantation,orthodontia,osteoarthritis,osteogenesisimperfecta,osteonecrosis,osteoporosis,ostomy,ovariancancer,ovariancysts,ovariandisorders,overactivebladder,overthecountermedicines,oxygentherapy,ozone,pacemakersandimplantabledefibrillators,pagetsdiseaseofbone,pain,painrelievers,palliativecare,pancreastransplantation,pancreaticcancer,pancreaticdiseases,pancreatitis,panicdisorder,paralysis,parasiticdiseases,parathyroiddisorders,parenting,parkinsonsdisease,patientrights,patientsafety,pelvicfloordisorders,pelvicinflammatorydisease,pelvicpain,pemphigus,penisdisorders,pepticulcer,pericardialdisorders,periodpain,peripheralarterialdisease,peripheralnervedisorders,peritonealdisorders,personalhealthissues,personalhealthrecords,personalitydisorders,pesticides,pethealth,phenylketonuria,pheochromocytoma,phobias,piercingandtattoos,pinkeye,pinworms,pituitarydisorders,pituitarytumors,plague,plasticandcosmeticsurgery,plateletdisorders,pleuraldisorders,plugins,pneumococcalinfections,pneumocystisinfections,pneumonia,poisoning,poisoningtoxicologyenvironmentalhealth,poisonivyoakandsumac,polioandpostpoliosyndrome,polycysticovarysyndrome,polymyalgiarheumatica,populationgroups,porphyria,portals,postcovidconditionslongcovid,postpartumcare,postpartumdepression,posttraumaticstressdisorder,potassium,praderwillisyndrome,preconceptioncare,prediabetes,pregnancy,pregnancyanddruguse,pregnancyandmedicines,pregnancyandnutrition,pregnancyandopioids,pregnancyandreproduction,pregnancyandsubstanceuse,prematurebabies,premenstrualsyndrome,prenatalcare,prenataltesting,prescriptiondrugmisuse,pressuresores,pretermlabor,primaryovarianinsufficiency,privacy,progressivesupranuclearpalsy,prostatecancer,prostatecancerscreening,prostatediseases,psoriasis,psoriaticarthritis,psychoticdisorders,puberty,pubiclice,pulmonaryembolism,pulmonaryfibrosis,pulmonaryhypertension,pulmonaryrehabilitation,quittingsmoking,rabies,radiationemergencies,radiationexposure,radiationtherapy,radon,rarediseases,rashes,raynaudphenomenon,recipes,rectaldisorders,refluxinchildren,refluxininfants,refractiveerrors,rehabilitation,reproductivehazards,research,respiratoryfailure,respiratorysyncytialvirusinfections,restlesslegs,retinaldetachment,retinaldisorders,rettsyndrome,reyesyndrome,rheumatoidarthritis,rhincompatibility,rickets,rosacea,rotatorcuffinjuries,rotavirusinfections,rubella,ruralhealthconcerns,safeopioiduse,safety,safetyissues,salivaryglandcancer,salivaryglanddisorders,salmonellainfections,sarcoidosis,scabies,scars,schizophrenia,schoolhealth,sciatica,scleroderma,scoliosis,seasonalaffectivedisorder,secondhandsmoke,seizures,selfharm,sepsis,sexualassault,sexualhealth,sexualhealthissues,sexuallytransmittedinfections,sexualproblemsinmen,sexualproblemsinwomen,shingles,shock,shoulderinjuriesanddisorders,sicklecelldisease,sinusitis,sjogrenssyndrome,skinaging,skincancer,skinconditions,skinhairandnails,skininfections,skinpigmentationdisorders,sleepapnea,sleepdisorders,smallintestinedisorders,smallpox,smokelesstobacco,smoking,smokingandyouth,snoring,socialfamilyissues,sodium,softtissuesarcoma,sorethroat,speechandcommunicationdisorders,speechandlanguageproblemsinchildren,spiderbites,spinabifida,spinalcorddiseases,spinalcordinjuries,spinalmuscularatrophy,spinalstenosis,spineinjuriesanddisorders,spleendiseases,sportsfitness,sportsinjuries,sportssafety,sprainsandstrains,staphylococcalinfections,statins,stemcells,steroids,stillbirth,stomachcancer,stomachdisorders,streptococcalinfections,stress,stroke,strokerehabilitation,stuttering,substanceuseanddisorders,suddencardiacarrest,suddeninfantdeathsyndrome,suicide,sunexposure,surgery,surgeryandrehabilitation,swallowingdisorders,sweat,symptoms,syphilis,syringomyelia,tailbonedisorders,talkingwithyourdoctor,tanning,tasteandsmelldisorders,taysachsdisease,tears,teenagepregnancy,teendepression,teendevelopment,teenhealth,teenmentalhealth,teensexualhealth,teenviolence,telehealth,temporomandibulardisorders,tendinitis,testicularcancer,testiculardisorders,testyourknowledge,tetanus,tetanusdiphtheriaandpertussisvaccines,thalassemia,thoracicoutletsyndrome,throatcancer,throatdisorders,thymuscancer,thyroidcancer,thyroiddiseases,thyroidtests,tickbites,tineainfections,tinnitus,toddlerdevelopment,toddlerhealth,toddlernutrition,toeinjuriesanddisorders,tonguedisorders,tonsillitis,toothdecay,toothdisorders,tornadoes,tourettesyndrome,toxoplasmosis,trachealdisorders,traininghtml,transientischemicattack,transplantationanddonation,traumaticbraininjury,travelershealth,tremor,trichomoniasis,trigeminalneuralgia,triglycerides,tsunamis,tuballigation,tuberculosis,tuberoussclerosis,tumorsandpregnancy,turnersyndrome,twinstripletsmultiplebirths,ulcerativecolitis,uncommoninfantandnewbornproblems,underagedrinking,understandingmedicalresearch,ureteraldisorders,urethraldisorders,urinalysis,urinaryincontinence,urinarytractinfections,urineandurination,ushersyndrome,uterinecancer,uterinediseases,uterinefibroids,vaccines,vaccinesafety,vaginalbleeding,vaginalcancer,vaginaldiseases,vaginitis,valleyfever,varicoseveins,vasculardiseases,vasculitis,vasectomy,vegetariandiet,veteransandmilitaryfamilyhealth,veteransandmilitaryhealth,videosandcooltools,viralinfections,visionimpairmentandblindness,vitalsigns,vitamina,vitaminc,vitamind,vitaminddeficiency,vitamine,vitamink,vitamins,vitiligo,vldlcholesterol,voicedisorders,volcanoes,vonhippellindaudisease,vulvarcancer,vulvardisorders,walkingproblems,warts,waterpollution,watersafetyrecreational,web_policies,webeval,weightcontrol,weightlosssurgery,wellnessandlifestyle,westnilevirus,whatsnew,whoopingcough,wildfires,wilmstumor,wilsondisease,winterweatheremergencies,women,womenshealth,womenshealthcheckup,woundsandinjuries,wristinjuriesanddisorders,xml,xmldescription,xrays,yeastinfections,zikavirus
3254.03,53204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,306,1,1,296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1
